post_id;creation_date;score;accepted_answer_id;answer_id_1;score_answer_1;answer_id_2;score_answer_2;answer_id_3;score_answer_3;answer_id_4;score_answer_4;answer_id_5;score_answer_5;chatgpt_response;timestamp;chatgpt_response_integers_only;check_llm_answer_exists_in_answers;chatgpt_response_numeric;rq1_is_llm_answer_correct;check_max_score_answer;max_score_answer_id;is_max_score_answer_equal_accepted_answer;chatgpt_response_numeric_with_integer_responses;is_llm_answer_correct_with_integer_responses;selected_max_score_and_not_selected_accepted_answer;selected_max_score
6019908;2011-05-16 15:49:49.057;0;6019970;6019991;0;6019975;2;6019968;0;6019986;0;6019970;1;6019970;2024-08-15 23:12:27.849236;6019970;True;6019970;1;answer_id_2;6019975;1;6019970;1;0;0
5999303;2011-05-14 01:40:49.033;10;21889719;9680297;0;12517110;0;6013326;3;9679209;0;21889719;6;21889719;2024-08-15 23:12:24.205907;21889719;True;21889719;1;answer_id_5;21889719;0;21889719;1;0;1
6124875;2011-05-25 13:01:44.887;9;6124936;6125063;6;6125427;2;6124926;1;6124936;6;6124906;3;6125427;2024-08-15 23:12:48.595185;6125427;True;6125427;0;answer_id_1;6125063;1;6125427;0;0;0
6058003;2011-05-19 11:35:26.397;75;6058070;6058070;143;6058045;13;6058085;40;7591216;65;11568724;17;1;2024-08-15 23:12:35.999296;1;False;1;0;answer_id_1;6058070;0;6058070;1;0;1
6068301;2011-05-20 06:36:24.093;2;6151499;6151499;2;6068431;1;6068706;2;6068435;2;6068496;1;3;2024-08-15 23:12:41.055727;3;False;3;0;answer_id_1;6151499;0;6068706;0;0;0
11828355;2012-08-06 12:31:56.257;6;11828460;11828474;2;11828492;2;11828484;1;11828460;7;11828370;0;11828474;2024-08-15 23:24:21.971882;11828474;True;11828474;0;answer_id_4;11828460;0;11828474;0;0;0
6087281;2011-05-22 10:16:01.123;30;6088026;6087658;19;6087809;0;6088026;42;26250760;4;49647867;2;6088026;2024-08-15 23:12:43.278735;6088026;True;6088026;1;answer_id_3;6088026;0;6088026;1;0;1
6202939;2011-06-01 14:37:05.640;12;6202996;6203110;1;6202996;6;6204883;2;6203046;4;6202993;5;6202996;2024-08-15 23:12:58.028265;6202996;True;6202996;1;answer_id_2;6202996;0;6202996;1;0;1
6257133;2011-06-06 19:42:19.713;6;6257286;6257510;3;6257286;6;6257454;2;6257223;5;15114100;13;6257510;2024-08-15 23:13:08.209441;6257510;True;6257510;0;answer_id_5;15114100;1;6257510;0;0;0
6264309;2011-06-07 11:09:19.987;26;6264342;6264345;0;6264342;24;6264519;14;6264338;1;6264341;1;6264342;2024-08-15 23:13:11.325642;6264342;True;6264342;1;answer_id_2;6264342;0;6264342;1;0;1
6271417;2011-06-07 20:46:22.270;367;6271460;11004550;340;32791478;16;6271460;293;6271520;35;43105132;4;11004550;2024-08-15 23:13:12.855805;11004550;True;11004550;0;answer_id_1;11004550;1;11004550;0;1;1
6223870;2011-06-03 06:45:25.037;8;6223911;6223901;8;6223937;4;6223908;0;6223917;0;6223911;13;1;2024-08-15 23:13:04.592664;1;False;1;0;answer_id_5;6223911;0;6223901;0;0;0
6305310;2011-06-10 10:51:46.060;0;6305383;6305327;1;6305339;2;6305364;4;6305383;1;6305391;0;6305339;2024-08-15 23:13:17.607285;6305339;True;6305339;0;answer_id_3;6305364;1;6305339;0;0;0
6219263;2011-06-02 19:17:06.037;17;6219297;6219297;50;32562963;1;6219291;6;6219336;4;6219517;1;6219297;2024-08-15 23:13:02.709284;6219297;True;6219297;1;answer_id_1;6219297;0;6219297;1;0;1
6301510;2011-06-10 02:55:59.113;3;6301544;6301520;1;6301657;4;6301544;2;37053870;3;62188350;0;6301544;2024-08-15 23:13:16.088909;6301544;True;6301544;1;answer_id_2;6301657;1;6301544;1;0;0
6319775;2011-06-12 02:39:01.593;78;6319827;6319827;60;59238353;10;6319912;37;41506487;17;31641308;84;31641308;2024-08-15 23:13:19.523464;31641308;True;31641308;0;answer_id_5;31641308;1;31641308;0;1;1
6324826;2011-06-12 21:34:31.933;41;6324852;56880300;1;6324861;1;6324852;41;24609580;2;31641521;30;6324852;2024-08-15 23:13:23.374519;6324852;True;6324852;1;answer_id_3;6324852;0;6324852;1;0;1
6437441;2011-06-22 09:06:22.507;1;6437522;6437522;1;6438358;1;6437842;1;6437589;1;6437872;1;6437522;2024-08-15 23:13:37.989521;6437522;True;6437522;1;answer_id_1;6437522;0;6437522;1;0;1
6417184;2011-06-20 20:37:14.393;0;6417295;6417232;0;6417295;1;6417220;0;6417316;0;6417223;1;6417295;2024-08-15 23:13:33.737870;6417295;True;6417295;1;answer_id_2;6417295;0;6417295;1;0;1
6437790;2011-06-22 09:34:30.250;38;6438022;15239742;40;30444747;48;6438367;8;6438022;-1;14400248;13;15239742;2024-08-15 23:13:40.698230;15239742;True;15239742;0;answer_id_2;30444747;1;15239742;0;0;0
6470482;2011-06-24 15:58:26.950;0;6470536;6470550;2;6470527;2;6470514;1;6470536;2;6470543;1;6470550;2024-08-15 23:13:48.385792;6470550;True;6470550;0;answer_id_1;6470550;1;6470550;0;1;1
6503157;2011-06-28 07:38:33.737;14;6503205;6503198;1;46223803;2;6503262;14;6503194;5;6503205;7;6503198;2024-08-15 23:13:50.525477;6503198;True;6503198;0;answer_id_3;6503262;1;6503198;0;0;0
6548598;2011-07-01 13:29:12.300;1;6548665;6548694;1;6548968;0;6548665;5;32840046;2;6548660;1;6548968;2024-08-15 23:13:54.833509;6548968;True;6548968;0;answer_id_3;6548665;0;6548968;0;0;0
6645177;2011-07-11 02:20:04.497;0;6645202;6645192;1;6645398;1;6645202;3;6645221;0;6645223;1;6645202;2024-08-15 23:13:59.781872;6645202;True;6645202;1;answer_id_3;6645202;0;6645202;1;0;1
6652320;2011-07-11 15:12:05.000;1;6652414;6652834;2;6934497;2;6652782;2;6652742;2;6652414;5;6652742;2024-08-15 23:14:04.907869;6652742;True;6652742;0;answer_id_5;6652414;0;6652742;0;0;0
6686573;2011-07-13 22:44:14.557;3;6686672;6686660;0;6686672;1;6686958;0;6686658;0;6686784;1;6686660;2024-08-15 23:14:06.924550;6686660;True;6686660;0;answer_id_2;6686672;0;6686660;0;0;0
6688826;2011-07-14 05:28:33.057;1;6688835;6688838;1;6688888;0;6688844;1;6688835;6;6688847;2;id: 6688847;2024-08-15 23:14:10.115720;6688847;True;6688847;0;answer_id_4;6688835;0;6688847;0;0;0
6767910;2011-07-20 20:13:51.967;1;6767960;6767967;0;6767972;0;6767960;1;6768097;0;6767966;3;6767960;2024-08-15 23:14:11.725435;6767960;True;6767960;1;answer_id_5;6767966;1;6767960;1;0;0
6808418;2011-07-24 17:24:56.980;14;6808539;9706854;4;6808539;-1;6808719;0;6808728;0;6808565;6;6808719;2024-08-15 23:14:13.302636;6808719;True;6808719;0;answer_id_5;6808565;1;6808719;0;0;0
6897476;2011-08-01 11:01:27.493;68;6897487;27505308;27;28258330;3;6897487;114;37355135;5;20184411;11;3;2024-08-15 23:14:19.969986;3;False;3;0;answer_id_3;6897487;0;6897487;1;0;1
6895192;2011-08-01 07:10:40.417;10;6895217;6895638;6;57326517;1;6895217;24;27940351;2;6895315;1;1;2024-08-15 23:14:17.654334;1;False;1;0;answer_id_3;6895217;0;6895638;0;0;0
6984475;2011-08-08 15:24:48.333;0;6984566;6984714;3;6984566;3;6984518;7;6984562;1;6984698;2;6984714;2024-08-15 23:14:29.811334;6984714;True;6984714;0;answer_id_3;6984518;1;6984714;0;0;0
6962477;2011-08-05 20:50:03.767;2;6962564;6962543;0;6962564;8;6962548;0;6962578;0;6962529;0;6962564;2024-08-15 23:14:27.425457;6962564;True;6962564;1;answer_id_2;6962564;0;6962564;1;0;1
7025425;2011-08-11 11:58:06.110;29;7025524;7025591;2;7025524;22;7032851;3;11280477;3;7240450;6;2;2024-08-15 23:14:39.044961;2;False;2;0;answer_id_2;7025524;0;7025524;1;0;1
7114661;2011-08-18 21:59:52.877;48;7114700;7114775;23;9071339;2;7114750;2;7114918;12;7114700;19;7114775;2024-08-15 23:14:54.106234;7114775;True;7114775;0;answer_id_1;7114775;1;7114775;0;1;1
7079486;2011-08-16 14:09:27.400;4;7079514;7079559;0;7079520;2;7079514;3;7079538;0;7079547;0;7079520;2024-08-15 23:14:52.417436;7079520;True;7079520;0;answer_id_3;7079514;0;7079520;0;0;0
11828875;2012-08-06 13:04:50.733;4;11829272;11828956;2;11828974;11;11829272;5;11829009;2;41227050;2;11828974;2024-08-15 23:24:23.637710;11828974;True;11828974;0;answer_id_2;11828974;1;11828974;0;1;1
7073093;2011-08-16 02:42:35.040;7;7073129;7073127;5;7073125;2;7073141;3;7073123;1;7073129;1;7073125;2024-08-15 23:14:43.060835;7073125;True;7073125;0;answer_id_1;7073127;1;7073125;0;0;0
7048216;2011-08-13 02:42:16.200;68;7048245;30778082;6;12810433;136;7048245;33;16842819;7;37604209;43;12810433;2024-08-15 23:14:41.491043;12810433;True;12810433;0;answer_id_2;12810433;1;12810433;0;1;1
5013547;2011-02-16 07:15:13.693;26;5013849;5013766;0;60344564;2;7218014;1;24258955;5;5013849;6;60344564;2024-08-15 23:09:38.770301;60344564;True;60344564;0;answer_id_5;5013849;0;60344564;0;0;0
7224024;2011-08-28 21:21:39.693;55;7224084;20897259;15;10292239;1;7224084;57;7224059;8;41120702;5;3;2024-08-15 23:15:18.647529;3;False;3;0;answer_id_3;7224084;0;7224084;1;0;1
7186243;2011-08-25 06:57:45.320;7;7186691;7186691;2;7186309;4;7188637;2;7186445;2;7186558;1;7186691;2024-08-15 23:15:02.519763;7186691;True;7186691;1;answer_id_2;7186309;1;7186691;1;0;0
7216003;2011-08-27 17:00:36.267;28;7216115;7217213;8;7216447;3;7216115;22;7239260;1;30932158;0;7216447;2024-08-15 23:15:08.278710;7216447;True;7216447;0;answer_id_3;7216115;0;7216447;0;0;0
7244100;2011-08-30 13:40:07.343;11;7244149;7244278;3;7244149;16;7244158;0;7244190;1;7244130;3;7244149;2024-08-15 23:15:20.925812;7244149;True;7244149;1;answer_id_2;7244149;0;7244149;1;0;1
7254496;2011-08-31 08:36:17.867;54;7254617;7254649;3;67003818;0;7254617;89;33801678;3;51906755;1;33801678;2024-08-15 23:15:22.411967;33801678;True;33801678;0;answer_id_3;7254617;0;33801678;0;0;0
7284636;2011-09-02 14:04:53.077;10;7284829;67101129;1;7284718;4;7284665;1;7284829;11;7284719;1;7284718;2024-08-15 23:15:25.909848;7284718;True;7284718;0;answer_id_4;7284829;0;7284718;0;0;0
7301924;2011-09-04 20:29:00.840;10;7302000;7302000;9;7301939;1;7301946;4;7301948;1;7301956;3;7301948;2024-08-15 23:15:31.308780;7301948;True;7301948;0;answer_id_1;7302000;0;7301948;0;0;0
7376133;2011-09-11 03:28:52.483;3;7376139;7376142;1;7376144;0;7376146;0;7376143;2;7376139;6;7376142;2024-08-15 23:15:40.870417;7376142;True;7376142;0;answer_id_5;7376139;0;7376142;0;0;0
7399154;2011-09-13 08:52:14.033;29;19811534;57683701;6;40464119;18;7399546;9;56951897;3;19811534;24;57683701;2024-08-15 23:15:42.585889;57683701;True;57683701;0;answer_id_5;19811534;0;57683701;0;0;0
7486596;2011-09-20 14:13:26.560;13;7486776;7601445;1;7486799;2;7486752;7;7486776;10;7560718;1;1;2024-08-15 23:15:55.835905;1;False;1;0;answer_id_4;7486776;0;7601445;0;0;0
7413303;2011-09-14 08:22:06.677;11;7413598;7413342;12;7413371;2;7413332;5;7413598;2;7413348;2;7413342;2024-08-15 23:15:44.142922;7413342;True;7413342;0;answer_id_1;7413342;1;7413342;0;1;1
7440319;2011-09-16 04:56:38.990;1;7440778;7441059;0;7440346;1;7440454;0;7440778;2;7440424;0;7440346;2024-08-15 23:15:47.339084;7440346;True;7440346;0;answer_id_4;7440778;0;7440346;0;0;0
7454175;2011-09-17 10:44:54.903;-4;7454199;7454207;5;7454199;8;7454270;1;7454192;0;7454237;1;7454199;2024-08-15 23:15:52.599331;7454199;True;7454199;1;answer_id_2;7454199;0;7454199;1;0;1
7480134;2011-09-20 04:25:56.317;6;7480157;7480198;0;7480157;21;7480197;5;7480191;3;7480212;1;7480157;2024-08-15 23:15:54.290802;7480157;True;7480157;1;answer_id_2;7480157;0;7480157;1;0;1
7554839;2011-09-26 12:09:30.670;11;7554894;7554894;11;24068107;4;7555055;-1;7555001;5;7554871;5;7554894;2024-08-15 23:16:03.407423;7554894;True;7554894;1;answer_id_1;7554894;0;7554894;1;0;1
7536756;2011-09-24 03:15:01.050;1;7542826;7536821;4;7536814;0;7542826;2;7537482;0;7537157;1;7542826;2024-08-15 23:15:58.803591;7542826;True;7542826;1;answer_id_1;7536821;1;7542826;1;0;0
7566208;2011-09-27 08:29:04.537;2;7566262;7566274;1;7566262;8;7566259;1;7566252;4;7566337;1;7566262;2024-08-15 23:16:05.408750;7566262;True;7566262;1;answer_id_2;7566262;0;7566262;1;0;1
7622730;2011-10-01 20:21:30.227;27;7622781;7622764;4;7622781;44;7622758;8;7622842;3;7622766;11;(id: 7622781);2024-08-15 23:16:09.196839;7622781;True;7622781;1;answer_id_2;7622781;0;7622781;1;0;1
7671519;2011-10-06 07:50:18.187;1;7671596;7671608;1;7671601;1;7671670;1;7671596;3;7671604;2;7671601;2024-08-15 23:16:20.055521;7671601;True;7671601;0;answer_id_4;7671596;0;7671601;0;0;0
7691128;2011-10-07 18:04:35.113;2;7691209;7691209;2;7691173;1;7691158;1;7691177;0;7692539;1;7691209;2024-08-15 23:16:26.353006;7691209;True;7691209;1;answer_id_1;7691209;0;7691209;1;0;1
7704422;2011-10-09 15:08:05.690;-1;7704434;7704438;0;7704434;7;7704439;1;7704489;0;7704471;1;7704434;2024-08-15 23:16:30.046040;7704434;True;7704434;1;answer_id_2;7704434;0;7704434;1;0;1
7672858;2011-10-06 10:09:43.103;109;7672903;7672987;19;7680299;6;7672903;222;21093717;3;23802792;60;7672903;2024-08-15 23:16:21.933873;7672903;True;7672903;1;answer_id_3;7672903;0;7672903;1;0;1
7637144;2011-10-03 15:31:36.553;288;7665535;8358609;20;7665535;445;7637307;13;11904630;8;12954991;6;7665535;2024-08-15 23:16:14.683090;7665535;True;7665535;1;answer_id_2;7665535;0;7665535;1;0;1
7704673;2011-10-09 15:50:44.807;7;7704920;13549064;2;7705016;2;7708026;2;26876971;11;7704920;7;7705016;2024-08-15 23:16:31.568119;7705016;True;7705016;0;answer_id_4;26876971;1;7705016;0;0;0
7693994;2011-10-08 00:26:36.317;164;7693999;7694048;67;30361425;15;7693999;290;7694012;38;7694017;7;30361425;2024-08-15 23:16:28.418971;30361425;True;30361425;0;answer_id_3;7693999;0;30361425;0;0;0
7762257;2011-10-14 01:37:26.497;6;7762289;7762481;3;7762289;6;7763393;1;7762408;5;13106662;3;7762481;2024-08-15 23:16:37.032880;7762481;True;7762481;0;answer_id_2;7762289;0;7762481;0;0;0
7784421;2011-10-16 12:59:52.263;100;7784439;22988149;56;41824354;8;7784439;105;24284837;0;13206093;26;7784439;2024-08-15 23:16:41.073060;7784439;True;7784439;1;answer_id_3;7784439;0;7784439;1;0;1
7832444;2011-10-20 07:21:34.167;58;7832477;7832523;3;7841978;24;7832487;6;7832477;37;9142323;5;7841978;2024-08-15 23:16:45.171923;7841978;True;7841978;0;answer_id_4;7832477;0;7841978;0;0;0
7860822;2011-10-22 16:14:09.210;92;7860836;7860836;255;59605385;6;7860852;28;7861158;11;7860838;5;7860836;2024-08-15 23:16:48.307211;7860836;True;7860836;1;answer_id_1;7860836;0;7860836;1;0;1
7861724;2011-10-22 18:30:04.430;55;7861751;7861758;12;7861833;99;7861751;35;66722016;0;9705097;9;7861833;2024-08-15 23:16:50.156950;7861833;True;7861833;0;answer_id_2;7861833;1;7861833;0;1;1
7918060;2011-10-27 15:10:22.243;35;7918145;39003309;24;49839773;3;7918381;7;7918145;40;7918144;19;39003309;2024-08-15 23:16:53.451120;39003309;True;39003309;0;answer_id_4;7918145;0;39003309;0;0;0
7969286;2011-11-01 16:06:50.633;24;7969379;28232631;4;7969390;3;7969342;8;62011331;4;7969379;51;2;2024-08-15 23:17:06.211769;2;False;2;0;answer_id_5;7969379;0;7969390;0;0;0
7971178;2011-11-01 18:35:49.003;18;7973810;7971298;1;7971271;7;7973810;8;7971320;5;7972772;3;7972772;2024-08-15 23:17:08.147025;7972772;True;7972772;0;answer_id_3;7973810;0;7972772;0;0;0
7931862;2011-10-28 16:08:21.217;8;7931893;64042856;0;7931893;12;7932088;3;7931908;0;7931902;0;(id: 7931893);2024-08-15 23:16:57.752418;7931893;True;7931893;1;answer_id_2;7931893;0;7931893;1;0;1
7939802;2011-10-29 15:31:24.250;72;7939820;7939817;3;14104463;14;7939878;15;7939820;116;61698109;2;7939820;2024-08-15 23:17:01.229821;7939820;True;7939820;1;answer_id_4;7939820;0;7939820;1;0;1
8037203;2011-11-07 13:37:14.580;27;8037225;8037225;16;62054440;2;8037270;2;8037611;5;51302053;1;62054440;2024-08-15 23:17:11.256899;62054440;True;62054440;0;answer_id_1;8037225;0;62054440;0;0;0
8023177;2011-11-05 20:49:50.510;2;8023217;8023304;0;8023264;1;8023199;3;8023189;3;8023217;2;8023199;2024-08-15 23:17:09.701859;8023199;True;8023199;0;answer_id_3;8023199;1;8023199;0;1;1
8072933;2011-11-09 22:59:04.480;21;8073906;60655064;1;8073274;0;8073166;3;8073906;16;49607442;2;4;2024-08-15 23:17:17.582166;4;False;4;0;answer_id_4;8073906;0;8073906;1;0;1
8066253;2011-11-09 14:11:16.947;32;8066268;20318210;13;8066321;1;8066319;5;8066330;1;8066268;47;8066319;2024-08-15 23:17:15.493858;8066319;True;8066319;0;answer_id_5;8066268;0;8066319;0;0;0
7935286;2011-10-28 21:51:47.670;1;8037519;8093581;0;8037519;5;8104351;0;8043341;0;8031953;1;1. 8093581;2024-08-15 23:16:59.365959;1 8093581;True;1;0;answer_id_2;8037519;0;8093581;0;0;0
8167543;2011-11-17 13:04:05.213;9;8167625;8167865;12;8169303;1;8167607;2;8167625;12;8167613;3;8167607;2024-08-15 23:17:27.541591;8167607;True;8167607;0;answer_id_1;8167865;1;8167607;0;0;0
6939570;2011-08-04 10:10:16.403;8;6968845;7643251;2;10886504;1;8194944;8;6968845;1;10075426;2;3;2024-08-15 23:14:21.443575;3;False;3;0;answer_id_3;8194944;1;8194944;0;1;1
7013783;2011-08-10 15:49:41.423;15;7043290;13369755;18;10569905;9;8160993;3;7043290;22;7015496;1;1;2024-08-15 23:14:32.675723;1;False;1;0;answer_id_4;7043290;0;13369755;0;0;0
8121294;2011-11-14 12:04:42.267;7;8121360;8121407;1;8121360;6;8130100;1;8121369;2;8121387;0;8121369;2024-08-15 23:17:23.787389;8121369;True;8121369;0;answer_id_2;8121360;0;8121369;0;0;0
8116324;2011-11-14 01:24:51.537;2;8117693;8116394;0;8117693;0;8116366;0;8116420;0;8116381;0;8116394;2024-08-15 23:17:22.233377;8116394;True;8116394;0;answer_id_1;8116394;1;8116394;0;1;1
8166508;2011-11-17 11:41:28.987;18;8166574;8166574;32;8166627;14;8166542;13;58728225;1;8166706;6;8166574;2024-08-15 23:17:25.949737;8166574;True;8166574;1;answer_id_1;8166574;0;8166574;1;0;1
8259073;2011-11-24 15:01:44.000;4;8259117;8259129;1;8259115;3;8259132;0;8259434;1;8259117;3;8259434;2024-08-15 23:17:32.693227;8259434;True;8259434;0;answer_id_2;8259115;1;8259434;0;0;0
8299674;2011-11-28 17:19:43.293;4;8299749;8299704;1;8299845;1;8299970;1;8299749;10;8299792;2;2;2024-08-15 23:17:43.128859;2;False;2;0;answer_id_4;8299749;0;8299845;0;0;0
8337215;2011-12-01 06:07:05.770;15;8338271;48005799;0;8338271;7;8338852;7;8337322;0;22341408;47;2;2024-08-15 23:17:44.656591;2;False;2;0;answer_id_5;22341408;1;8338271;1;0;0
8384756;2011-12-05 11:42:01.563;2;8384950;8384799;3;8385555;1;8384950;2;8385655;1;8385189;1;8385555;2024-08-15 23:17:56.599340;8385555;True;8385555;0;answer_id_1;8384799;1;8385555;0;0;0
8364856;2011-12-03 01:47:39.753;29;8364890;68644656;2;49653959;5;8365014;8;8364912;20;8364890;9;8364912;2024-08-15 23:17:48.078114;8364912;True;8364912;0;answer_id_4;8364912;1;8364912;0;1;1
8416222;2011-12-07 13:40:26.443;11;8416424;8416278;0;8416424;13;8416289;1;15348915;7;8416286;6;8416424;2024-08-15 23:17:59.457262;8416424;True;8416424;1;answer_id_2;8416424;0;8416424;1;0;1
8374838;2011-12-04 11:01:23.550;3;8374899;8374903;0;8374933;0;8374899;2;8374858;1;8374857;0;8374857;2024-08-15 23:17:54.433054;8374857;True;8374857;0;answer_id_3;8374899;0;8374857;0;0;0
8435571;2011-12-08 18:10:46.930;1;8435698;8435616;0;8435633;0;8435698;2;8435673;1;8435600;4;8435698;2024-08-15 23:18:01.460957;8435698;True;8435698;1;answer_id_5;8435600;1;8435698;1;0;0
8371328;2011-12-03 21:52:48.117;13;8371399;28171126;6;55996815;0;8371385;16;8371399;13;8375102;7;28171126;2024-08-15 23:17:52.273407;28171126;True;28171126;0;answer_id_3;8371385;1;28171126;0;0;0
8512356;2011-12-14 22:05:24.883;5;8512419;8512431;0;8512426;1;8512419;6;8512569;0;8512429;0;8512419;2024-08-15 23:18:09.281688;8512419;True;8512419;1;answer_id_3;8512419;0;8512419;1;0;1
8546867;2011-12-17 18:15:34.887;0;8546892;8546892;3;8546937;1;8546973;0;8546918;1;8547017;0;8546892;2024-08-15 23:18:13.183118;8546892;True;8546892;1;answer_id_1;8546892;0;8546892;1;0;1
8443473;2011-12-09 09:29:27.557;1;8444840;8458320;0;8443591;2;8444840;3;8443601;1;8443512;1;8458320;2024-08-15 23:18:03.606944;8458320;True;8458320;0;answer_id_3;8444840;0;8458320;0;0;0
8620181;2011-12-23 20:05:28.267;40;8620744;44825423;0;18131915;19;8620744;41;8620353;4;14644515;7;2;2024-08-15 23:18:14.808028;2;False;2;0;answer_id_3;8620744;0;18131915;0;0;0
8486492;2011-12-13 08:57:23.007;1;8575403;9043131;1;8573115;1;8575403;1;8486760;1;19284126;1;8575403;2024-08-15 23:18:06.299826;8575403;True;8575403;1;answer_id_1;9043131;1;8575403;1;0;0
8708216;2012-01-03 05:15:02.737;7;8708230;8708277;10;8708230;12;8708254;1;25807978;2;8708271;2;8708230;2024-08-15 23:18:28.558091;8708230;True;8708230;1;answer_id_2;8708230;0;8708230;1;0;1
8638674;2011-12-26 19:47:12.890;3;8638723;8638739;7;8638723;17;8638693;2;8638750;3;11296276;5;8638739;2024-08-15 23:18:19.675113;8638739;True;8638739;0;answer_id_2;8638723;0;8638739;0;0;0
8733179;2012-01-04 19:59:51.890;20;8733199;8733468;4;8750353;0;8733196;2;18953701;4;8733199;30;8733199;2024-08-15 23:18:30.121083;8733199;True;8733199;1;answer_id_5;8733199;0;8733199;1;0;1
8755063;2012-01-06 08:11:12.420;28;8755079;8755079;42;8755163;3;8755169;0;13739225;13;8755178;7;8755163;2024-08-15 23:18:32.215302;8755163;True;8755163;0;answer_id_1;8755079;0;8755163;0;0;0
9038706;2012-01-27 19:10:22.907;25;9038789;9039004;2;9038766;1;9038789;36;9038771;3;9038767;7;9038771;2024-08-15 23:19:18.295547;9038771;True;9038771;0;answer_id_3;9038789;0;9038771;0;0;0
8965172;2012-01-22 22:08:13.130;2;8965191;8965224;1;8965188;0;8965191;1;8965223;1;8965207;0;8965191;2024-08-15 23:19:10.023633;8965191;True;8965191;1;answer_id_1;8965224;1;8965191;1;0;0
9108531;2012-02-02 07:22:46.263;71;9108562;9108655;33;37558173;5;9108555;2;28350761;5;9108562;86;1;2024-08-15 23:19:26.112615;1;False;1;0;answer_id_5;9108562;0;9108655;0;0;0
9126276;2012-02-03 09:20:11.533;12;9127760;9126323;2;9126403;3;9127760;26;9126328;0;9126389;1;9126403;2024-08-15 23:19:35.348003;9126403;True;9126403;0;answer_id_3;9127760;0;9126403;0;0;0
9047391;2012-01-28 17:39:22.023;9;9047458;54185131;2;27657806;2;9048135;2;9047458;15;19345874;6;54185131;2024-08-15 23:19:19.958083;54185131;True;54185131;0;answer_id_4;9047458;0;54185131;0;0;0
9194497;2012-02-08 13:44:53.750;7;9194671;10156770;1;25758847;1;9194581;2;9194731;5;9194671;12;(id: 9194731);2024-08-15 23:19:44.946648;9194731;True;9194731;0;answer_id_5;9194671;0;9194731;0;0;0
9194775;2012-02-08 14:00:46.153;5;9194863;9194798;0;9194839;1;9194831;0;9194863;3;9194826;0;9194863;2024-08-15 23:19:48.681227;9194863;True;9194863;1;answer_id_4;9194863;0;9194863;1;0;1
9183703;2012-02-07 20:51:50.033;2;9183822;9183740;0;9183775;2;9183822;7;9183791;4;9183771;0;9183740;2024-08-15 23:19:41.839667;9183740;True;9183740;0;answer_id_3;9183822;0;9183740;0;0;0
9242430;2012-02-11 17:42:02.743;0;9242521;9242521;3;9242461;3;9242514;1;9242457;8;9242518;1;9242521;2024-08-15 23:19:55.014129;9242521;True;9242521;1;answer_id_4;9242457;1;9242521;1;0;0
9232413;2012-02-10 17:53:20.820;12;9237187;9236971;0;75076129;0;9245875;3;9232479;6;9237187;5;75076129;2024-08-15 23:19:50.346116;75076129;True;75076129;0;answer_id_4;9232479;1;75076129;0;0;0
9305701;2012-02-16 04:48:33.303;3;9305736;9305722;2;9305724;1;9308568;0;9305736;1;9305735;7;9305736;2024-08-15 23:19:59.936879;9305736;True;9305736;1;answer_id_5;9305735;1;9305736;1;0;0
